   100   100
   8.1472368639317894e-01	   1.6218230819324275e-01	   6.4431813019369166e-01	   5.9618867579639190e-02	   4.2288568910008451e-01	   5.8224916452722708e-01	   8.5071267428900743e-01	   5.5903254498869503e-01	   6.8371557240835812e-01	   9.8793473495249540e-01	   6.3118873426901123e-01	   7.8287207297912320e-01	   5.0378078577615593e-01	   4.0672691508936376e-01	   5.0384008184684792e-01	   1.4025535926944432e-01	   6.7227023745742864e-01	   8.3825558753722573e-01	   1.9822179451383892e-01	   1.9343375193909196e-01	   7.4486785624167273e-01	   9.8523663941483031e-01	   5.5952529407020890e-02	   1.0482221265889480e-01	   8.1691117904953137e-01	   8.5577189136173626e-01	   4.9857501345592969e-02	   4.7156787652984833e-01	   4.8799935850522835e-01	   6.8245766445021805e-01	   3.7960528577061137e-01	   9.5220510072243403e-01	   2.4895227870543335e-01	   5.4697708645527487e-01	   7.1746960211028521e-01	   7.9675141977571728e-01	   9.1892248745231730e-01	   8.4483344901419899e-01	   6.3057279170304215e-01	   8.6233921147932457e-01	   4.2706234775969520e-01	   8.8504150204125120e-01	   1.2532479141559327e-01	   5.3045904923442033e-01	   7.4444444762762874e-01	   9.8342087282339630e-01	   2.9395877421384176e-01	   3.7262279474021276e-02	   4.4788964358771000e-01	   7.0944529150394553e-01	   1.6887997134425237e-01	   1.3065159735799514e-01	   4.3753479366012482e-01	   4.5902239407851908e-01	   3.0347311859469805e-01	   6.6719039744132036e-01	   7.5011580081635643e-01	   7.8984636846509870e-01	   6.0806491932645501e-01	   2.9732193780909999e-01	   2.3225475305077969e-01	   5.1772351439471831e-01	   5.4648412494401466e-01	   2.2158014040782514e-01	   4.9547293063988862e-01	   6.4493844768651321e-01	   3.3384708318724965e-01	   5.6445815198142235e-01	   6.5169684176916787e-01	   5.1990318613238917e-01	   7.7076174533574437e-01	   9.7367900725463885e-01	   9.0153806540781656e-01	   7.6626073818107654e-01	   3.3237894812697943e-01	   3.5281081060837738e-01	   1.8646484844968669e-02	   6.8957056350130841e-01	   3.3749672585525203e-01	   6.5934252612096367e-01	   6.7912166606693958e-01	   2.4862040934228746e-01	   1.5752306935050253e-02	   7.9968662480464425e-01	   6.6963492641362676e-01	   4.0079070752895585e-01	   6.2160056745323589e-01	   1.3074516637206068e-01	   9.4224811296933852e-01	   3.0503997365213154e-01	   8.8286534348755075e-01	   6.5425375851298961e-01	   9.6024479532484941e-02	   6.6822833785838576e-01	   4.1737968958901084e-01	   1.3575235189353463e-01	   8.4463194173240985e-01	   1.7504573374046861e-01	   6.5885073243245895e-01	   9.4105644878290440e-01	
   9.0579193707561922e-01	   7.9428454068390697e-01	   3.7860938266026845e-01	   6.8197190414906317e-01	   9.4229338887734659e-02	   5.4073933712440969e-01	   5.6055952735488479e-01	   8.5409994927344313e-01	   1.3208295571356277e-01	   1.7043202305688332e-01	   3.5507365187884898e-01	   6.9378761498689723e-01	   4.8959433872335423e-01	   6.6693153320749865e-01	   6.1280958883555914e-01	   2.6013019411244009e-01	   4.3151118290189083e-01	   5.8471861926332036e-01	   1.9507153328426086e-01	   7.5442458148825009e-01	   8.9226718823110740e-01	   5.5947740598727547e-01	   8.1685517377385020e-01	   8.5835276022875784e-01	   1.8947148168543892e-01	   6.7079710898022316e-01	   5.4588620889082984e-01	   5.4299169484525656e-01	   4.9783830903000115e-01	   3.5812453098200037e-01	   3.1906782021678437e-01	   5.4327023539224917e-01	   3.8642280055441702e-01	   4.0296990897953400e-01	   1.3343176773203547e-01	   1.1381717963413251e-01	   6.0253726120949447e-01	   8.1652697081913617e-01	   9.8545695051474902e-01	   8.9640490346491153e-01	   9.5537210297102115e-01	   8.3979438579811361e-01	   3.6447717520260015e-01	   7.4086517389916118e-02	   8.3934927756877487e-01	   8.9630609298606112e-01	   2.6860384152605832e-02	   9.7579775303611005e-01	   6.5124866321693242e-01	   9.9261980928141869e-01	   7.4516660403006207e-01	   5.1355732680302246e-02	   3.2083994281051764e-01	   4.8028613182364066e-02	   6.0743995095284187e-01	   2.9640055437251644e-01	   4.8718350244043096e-01	   9.1352061555238362e-01	   7.7235958698689455e-01	   4.0442620819577846e-01	   7.3983222706370744e-01	   6.1824714412336168e-02	   5.5082776182126858e-01	   2.0395949403715874e-01	   6.0918700474977538e-01	   2.8720414917080339e-01	   2.0531677888635114e-01	   6.3354430315617893e-01	   1.4606214034768639e-01	   7.6631211260238941e-01	   6.8579840392868663e-01	   7.3479672093120962e-01	   3.9603992038653335e-01	   1.3495092429890543e-01	   9.8828788221854813e-01	   4.0015241152364345e-01	   7.2832797946120864e-01	   5.2039090614798089e-01	   4.2943562947996650e-01	   6.3342712920930533e-01	   4.8550273104450470e-01	   6.7629075412988537e-01	   6.8389312301472471e-01	   6.3022976725650914e-01	   5.9849616316187904e-02	   3.1060056467308306e-01	   9.1162743520002520e-01	   4.6148181856144521e-01	   8.4943222175199029e-01	   1.0110778038747514e-01	   5.1188993448095532e-01	   1.9346841682293558e-01	   1.9938637775838775e-01	   7.2821580285753384e-01	   2.7317068514591514e-01	   5.1151548464367036e-01	   2.2875657605659683e-01	   7.6416597945158127e-01	   1.1918134159428040e-01	   6.6156494648497222e-01	
   1.2698681629350606e-01	   3.1121504204480488e-01	   8.1158045828247716e-01	   4.2431137500741678e-02	   5.9852366875674112e-01	   8.6994103235800735e-01	   9.2960886675666321e-01	   3.4787919432726111e-01	   7.2272453965676586e-01	   2.5779225057201305e-01	   9.9700327160664770e-01	   9.8022522630620834e-03	   8.7704872338504392e-01	   9.3372565954592968e-01	   8.1942224223187587e-01	   8.6815100865833661e-02	   6.9440390968455434e-01	   9.4810873539602214e-01	   3.2683964834997570e-01	   3.4626071666477498e-01	   2.4260338627966971e-01	   9.3359191584220902e-01	   5.2892246632842854e-01	   6.9819976617956625e-01	   1.2369345686436317e-01	   5.2359204471116061e-01	   9.4316983965547874e-01	   5.9691032385808307e-02	   9.3597555332442783e-01	   9.8692676996185025e-01	   9.8605106672661436e-01	   2.5141347615581944e-01	   4.3143337642605395e-01	   1.0704015540018263e-01	   4.4578899951626816e-01	   1.5882429867541936e-01	   7.0213822830460182e-01	   8.4622836406340740e-01	   6.3427820298261783e-01	   1.8901055541116085e-01	   7.2424703352008390e-01	   1.1815524515368203e-01	   6.7623009028225278e-01	   3.1182090391572581e-01	   2.6243192022987927e-01	   8.6570320961289882e-01	   9.3307162896797080e-02	   5.2233990801308927e-01	   1.6950187061494515e-01	   9.3219487009260016e-01	   4.7713435150770900e-01	   6.2750647697133499e-01	   1.3405205840044010e-01	   3.8535210517520480e-01	   2.7890230993345322e-01	   5.9856276403992248e-01	   3.8478612271322277e-01	   5.3325435998560300e-01	   5.6273615742392646e-02	   3.0223742579498813e-01	   8.8899234515284975e-01	   2.3136722057930670e-01	   6.9453676079433013e-01	   6.2409930589565465e-01	   4.8084635569123346e-03	   3.2193089268372310e-01	   4.9435706782864752e-01	   4.9809976282395496e-01	   6.9396292856428443e-01	   3.3621659969467466e-01	   8.6766706308511377e-01	   7.5238561473635346e-01	   6.9276665581340080e-01	   6.4920677619945244e-02	   4.7371690230003627e-01	   5.9792289049742708e-01	   8.1665786923745376e-01	   7.6086458919304323e-02	   7.9377867034851224e-01	   5.2514600876634987e-01	   3.4718350466284686e-02	   6.4849066158846602e-01	   8.7790163582072400e-01	   9.8279764795350588e-01	   3.8427675991380761e-01	   6.5379910346104586e-01	   6.0613175938942299e-01	   4.4016917143572176e-01	   1.3728307287999020e-01	   3.7193936744716694e-01	   3.7620281313273096e-01	   9.4600046407475324e-02	   6.0705496973529316e-01	   2.8564329482428175e-01	   3.1470757877136413e-01	   4.1430757452209255e-02	   4.2837304803628151e-01	   4.5933236622595819e-01	   1.2921913331540458e-01	   2.1489837516542787e-01	
   9.1337585613901939e-01	   5.2853313550621273e-01	   5.3282558879945485e-01	   7.1445464600642383e-02	   4.7092425635833401e-01	   2.6477902647563001e-01	   6.9666720055522757e-01	   4.4602664805510284e-01	   1.1035348064234862e-01	   3.9679931863314366e-01	   2.2417149898312716e-01	   8.4321333801050957e-01	   3.5314181293895552e-01	   8.1095003223826512e-01	   5.3188916949292575e-01	   4.2939733708580530e-01	   2.5678456327014787e-01	   6.1028929192509240e-02	   8.8033786037919959e-01	   4.1862541430271294e-01	   1.2959697583754026e-01	   7.2034320600074808e-01	   6.9435056062244160e-01	   7.3374213326328119e-01	   8.2099647899102157e-01	   2.9881541010702217e-01	   3.2147306986998903e-01	   6.5803030562808251e-01	   3.8928168279652542e-01	   8.3986295756188767e-02	   7.1818090520972722e-01	   5.7857230985361097e-01	   8.3088648474904025e-01	   7.2416617048062237e-01	   5.0878723121457048e-01	   3.5582811625242716e-01	   7.4367495520408766e-01	   3.7018685086375869e-01	   6.0045561253082047e-01	   6.6071955744803534e-01	   5.8089171236377379e-01	   4.1041485369783692e-01	   3.7575817121749155e-01	   8.9517077999560646e-01	   5.1423806132207306e-01	   8.0096097221741835e-01	   7.9788497229249700e-01	   9.0962997859781447e-01	   5.3144924135958027e-01	   9.2229496388848364e-02	   6.5344454109948524e-01	   2.9087551850698112e-02	   1.3458515022570039e-01	   3.6171638024813890e-01	   7.9956234019615779e-01	   1.5185198980207504e-01	   6.1408510225128721e-02	   8.0407644449050164e-01	   8.5472514694844326e-01	   7.5731108363550070e-01	   8.5980762591260607e-01	   1.1848599156102890e-01	   9.2749409205439903e-01	   7.2520511553709321e-01	   5.8772876434490273e-01	   1.5541679497734129e-01	   3.1208959656683577e-02	   5.9623628985276733e-02	   6.2561362265368015e-01	   6.2598512021282471e-01	   5.8050967036229495e-01	   3.3313608131134820e-02	   2.0448582449893993e-01	   6.7244495154390027e-01	   7.4686093789099584e-01	   9.1151792816682209e-01	   1.1622044971066181e-01	   4.0625974564623946e-01	   1.4156748123214979e-01	   1.9128144982215312e-01	   1.1443962052079759e-01	   7.0367685259349388e-01	   4.3180606747593020e-01	   1.5824973679807708e-01	   4.9123594159090134e-01	   3.9182519997614262e-01	   4.8534557175159532e-01	   6.0500184816658042e-01	   6.6072541777012284e-01	   2.2215531172576786e-01	   8.8376214549722454e-01	   9.1836012725335636e-01	   7.0971095614930579e-01	   5.9368674567645874e-01	   5.8169603986927954e-01	   3.1240958945994990e-01	   3.6829114278355723e-01	   6.0606368223426388e-01	   7.7968619927874183e-02	   9.1358980043550631e-01	
   6.3235924622540951e-01	   1.6564872949978093e-01	   3.5072710357688330e-01	   5.2164984246428370e-01	   6.9594931330160792e-01	   3.1807407548105915e-01	   5.8279096517584006e-01	   5.4239484441129582e-02	   1.1749285215183292e-01	   7.3994769576937958e-02	   6.5245107296861493e-01	   9.2233199779627573e-01	   4.4944355657174828e-01	   4.8454827183499039e-01	   2.0207509654843159e-01	   2.5728278476985988e-01	   9.7586498851595094e-03	   5.8464130335511055e-01	   4.7110186501574847e-01	   1.5571983035489223e-01	   2.2506788212791329e-01	   4.8403851681234178e-01	   2.1240489628183401e-01	   6.5053062445491261e-01	   6.3789762001143591e-01	   7.0396907865119462e-01	   8.0646680379333358e-01	   8.8963530337904262e-01	   1.1714516572757627e-01	   2.5030588636170048e-01	   4.1318335856989741e-01	   9.1547659903337253e-01	   8.2464681963283581e-01	   6.1368234796057552e-01	   5.3049029081869092e-01	   8.4775856439572583e-01	   3.8510227678406217e-01	   3.8322953155957562e-01	   9.0918695708007535e-01	   9.4123093787348533e-01	   5.4025790742078039e-01	   1.2022858999064978e-01	   8.6345849146710907e-01	   8.3476831158272180e-01	   4.4677412759260005e-01	   5.5497885148754900e-01	   7.1140262622088313e-01	   3.8324792134001462e-01	   6.3380085819395982e-01	   9.5353997282946112e-01	   9.6657593305389577e-01	   1.3619460964493169e-01	   8.0594766031869769e-01	   2.8758405524931374e-01	   7.9616911793107259e-01	   4.3637710668152108e-01	   2.1369149082288796e-01	   5.6266035661103742e-01	   3.8428432554440495e-01	   3.5974389406403839e-01	   5.9706078861035083e-01	   9.8780035873503147e-02	   9.4421030886803603e-01	   8.3436418769823584e-01	   7.7746242251410991e-01	   3.8766314068564689e-01	   8.2757441476810711e-01	   5.1516318421280161e-01	   4.3723398869638164e-02	   3.2690200781696566e-01	   6.2610478117179924e-01	   1.1760611713032587e-01	   6.2852786484498768e-02	   4.8220692474079108e-01	   6.6995882768378745e-01	   1.3298701913312017e-01	   4.8855638080545694e-01	   4.3021287430751776e-01	   6.0810184326270322e-01	   5.1190600974082934e-01	   7.6625110649078954e-02	   8.3710327903175086e-01	   6.3134291521893526e-01	   6.1667623189986054e-01	   7.7416172626518309e-01	   1.1933603212001764e-01	   5.7674098847158417e-01	   1.2702052757534121e-01	   3.8489689232546920e-02	   6.4322662769575278e-01	   2.4576182202781005e-01	   5.5823959477994745e-01	   8.9052751363381555e-01	   3.7053024455834571e-01	   6.8935826619952678e-01	   3.2177006468792291e-01	   6.9604782534394394e-01	   3.6403952791551331e-01	   7.3524008898914550e-01	   3.8019675000824948e-01	
   9.7540404999409525e-02	   6.0198194140163652e-01	   9.3900156199988682e-01	   9.6730025780866979e-02	   6.9988784992829156e-01	   1.1921454105419116e-01	   8.1539721147742117e-01	   1.7710753378910915e-01	   6.4071792296592556e-01	   6.8409606696200898e-01	   6.0499064190825935e-01	   7.7095422067392450e-01	   9.6353028684342690e-01	   7.5674921006551221e-01	   4.5389346568052191e-01	   2.9755538415111837e-01	   5.3228307106088868e-01	   2.8510808565864187e-01	   4.0396937217094109e-01	   8.1900058392684094e-01	   3.5001391900076617e-01	   6.3903109268123026e-01	   5.4327994624985110e-01	   5.1627056577412900e-01	   1.6119801882215179e-02	   3.8161087598888233e-01	   6.0139875525280917e-01	   1.0963260611521186e-01	   2.4042355397123882e-01	   8.1134661531500574e-01	   9.8630237242913754e-02	   8.9559652614439522e-01	   4.5299861230111194e-01	   7.8296819251806282e-01	   8.5971704358548984e-01	   5.8278119698898878e-01	   2.5150378917494010e-01	   8.6133474806010157e-01	   5.7083663388223127e-01	   9.7570712567063189e-01	   7.0544119156408092e-01	   5.7209252226072316e-01	   2.9197675098602949e-01	   2.3487556797487930e-03	   3.4121114556773779e-01	   4.1887214751656232e-01	   7.8340678384225626e-01	   8.8445223690478225e-01	   1.4096004182692412e-02	   1.6279565881750135e-01	   3.1302748822772108e-01	   6.9455559868959516e-01	   5.2476426439489510e-01	   8.1671273589095494e-01	   9.5408690339264879e-01	   1.2682300525083678e-02	   5.4387336446474810e-01	   7.5087645196176878e-01	   3.9961896102885763e-01	   1.2489957161307963e-01	   6.5475214348019306e-01	   8.9027545554697607e-01	   9.0326332932552633e-01	   1.8895381926649968e-02	   6.5718318379052709e-01	   8.9573313401995702e-01	   2.6425743774315424e-01	   5.3194939017980447e-02	   7.9792382667311201e-01	   3.1110684888836226e-01	   1.1114719322805222e-01	   2.6130326988131858e-01	   6.2238589213421824e-01	   4.9541791310720917e-01	   7.9559199966147753e-01	   4.2167417404969099e-02	   3.4744840652629605e-01	   6.5931227475277010e-01	   9.3062882226871801e-01	   7.4833026280347714e-01	   6.0782467832683551e-01	   7.2729570302279267e-01	   5.8604074268313433e-01	   3.0871721765690674e-01	   1.4781115536373990e-01	   9.7853816024367768e-01	   9.8210116282323978e-01	   5.9904413896185327e-01	   1.4816305935391993e-01	   7.7665622667466772e-01	   1.6400327745322174e-01	   4.1764127149222285e-01	   6.0264152041563379e-01	   7.9563762790199866e-01	   8.6386763428910163e-01	   9.4832229817836888e-01	   9.4438068248804763e-01	   4.0194506991258128e-01	   5.5614999439071300e-01	   3.4982284940903385e-02	
   2.7849821886704840e-01	   2.6297128454014429e-01	   8.7594281149298381e-01	   8.1814855385962471e-01	   6.3853075827183792e-01	   9.3982947034492059e-01	   8.7901390459717776e-01	   6.6280806196097442e-01	   3.2881421475680273e-01	   4.0238833269616192e-01	   3.8724543148313495e-01	   4.2659855935048729e-02	   4.2297797914542801e-02	   4.1704745374276697e-01	   4.2791091982017082e-01	   4.2485841170462579e-01	   2.7939196525296461e-01	   8.2773217344826322e-01	   1.7923147642344672e-01	   6.2492352784627725e-01	   2.8708461314617606e-01	   8.8763686588960411e-01	   7.0252027215346380e-01	   3.2638813508888198e-01	   8.9595462763973333e-01	   5.6768499780148662e-01	   7.8962046512303841e-01	   4.3777311421811371e-01	   6.8490849462914616e-01	   8.4423103878085382e-02	   7.3455912516640953e-01	   4.8250661738003908e-01	   3.8056016994767783e-01	   5.6662058244164359e-01	   6.7772491071968866e-01	   5.8617766524005144e-01	   3.6759737425849037e-02	   4.6390919288295940e-01	   3.3541992124706321e-01	   1.0793525301774354e-01	   5.0288833011210565e-03	   9.4939013462915200e-01	   1.3347499058429657e-01	   6.4020984616490983e-01	   8.3914180513988590e-01	   1.2712250659202129e-01	   6.2392264402069586e-01	   2.5501760933115325e-01	   4.7037133523100250e-01	   9.7045508727182639e-01	   7.6439457812078060e-02	   5.1567895745423187e-01	   9.4425697058143798e-01	   4.5052809486853329e-01	   4.4433816533234305e-01	   2.2902294679298774e-01	   4.1064461226008164e-01	   9.2303543793000875e-03	   3.2541748539825099e-01	   6.1718255947226985e-01	   9.1501399375672576e-01	   3.3389077386400179e-02	   6.0410628639146857e-01	   2.0211763157221718e-01	   5.2831469357270211e-01	   8.8776686793173987e-01	   6.7749933235728821e-01	   8.4363192055292779e-01	   9.8621069908382786e-01	   6.4607839786410570e-01	   2.1369422313356279e-01	   8.9335800191308123e-01	   6.8801957679939452e-01	   3.1348366471950806e-01	   2.7254342503673445e-01	   4.0103896096757075e-01	   7.7389099888930935e-01	   2.1839117449473289e-01	   6.3644376192000951e-01	   4.1982691666603278e-01	   2.3346585199518122e-01	   1.9434389805192187e-02	   2.2741124091215725e-01	   8.5078506411493726e-02	   4.8553390640095029e-01	   5.1825179441383840e-01	   5.1856828726180604e-01	   1.3212567600414149e-01	   1.8476410229601714e-01	   4.3003405236136627e-01	   6.5860385147498302e-01	   1.1044730686104431e-01	   8.6245339162835588e-01	   7.3534490418007414e-02	   2.1085872634584457e-01	   2.0734123199786758e-01	   2.1788625051721355e-01	   7.3007465210792111e-01	   8.3437118942725019e-01	   2.2734509897314714e-01	
   5.4688151920498385e-01	   6.5407909847678225e-01	   5.5015634289842219e-01	   8.1754709207928633e-01	   3.3603836066429471e-02	   6.4555187497252353e-01	   9.8891161607958911e-01	   3.3082899520330455e-01	   6.5381202259577365e-01	   9.8283520139395097e-01	   1.4218715929050407e-01	   3.7818613705021886e-01	   9.7295833414063471e-01	   9.7178599298929402e-01	   9.6605274961199905e-01	   1.1920725942128707e-01	   9.4623015351992668e-01	   1.9098644069739779e-01	   9.6892499614729188e-01	   7.3856042161064772e-01	   9.2748800717942792e-01	   1.9873675009892122e-01	   9.5643455726046889e-01	   6.6177619677850130e-01	   5.1537505711997889e-01	   8.8786095531122766e-01	   7.9918503504431559e-01	   2.8023008960732387e-01	   8.3925361505959606e-01	   5.3125396374185707e-01	   6.3730629035348263e-01	   4.4273997776373542e-01	   9.2586854284063380e-01	   8.1131915870692273e-01	   8.0583825879475213e-01	   9.2583798894983582e-01	   4.7212287424736565e-01	   5.7054821990553362e-01	   9.5713915831089913e-01	   1.7889922802226288e-01	   7.8251577883624168e-01	   2.5638515979687981e-01	   6.7265051442742929e-01	   8.0318257508743518e-01	   9.8249250150597833e-01	   6.5462074308390117e-01	   8.2541546007369304e-01	   9.0904984194280147e-01	   8.8632597116810585e-01	   5.9700666526787205e-01	   7.9141514696365123e-01	   5.4258242031477233e-01	   9.8834007663872370e-01	   8.0663252036324251e-01	   4.5688281265305664e-01	   2.6367965354797773e-01	   9.0096320605037328e-01	   4.7678485185769837e-01	   5.5539011048614173e-01	   3.5551945371323312e-01	   4.3318308063915656e-01	   8.3903499190146102e-01	   9.2620975698351771e-01	   4.6909296186809835e-01	   8.2577316144216240e-01	   3.9361332773720770e-01	   7.9386433593960049e-01	   5.9467278158732928e-01	   4.3674481906291518e-01	   4.3369163224357798e-01	   3.6369767356091764e-02	   9.7206113767892133e-01	   2.9678513319748523e-01	   3.2350096960480024e-01	   2.8391512932821727e-01	   5.9570768744932001e-01	   2.8528673546946370e-01	   8.1088658732090368e-02	   4.7770657494686564e-02	   7.3747941947778384e-01	   1.4201144354902329e-01	   5.8374647898714727e-01	   7.8465468022148455e-01	   8.7682955724381872e-01	   7.1834908309532985e-02	   5.0776865646280356e-01	   3.4870172502722252e-01	   1.1533658735213403e-01	   6.4536193925656649e-01	   6.2106152759493205e-01	   2.5561823173119291e-01	   5.5274441825771192e-01	   6.7595720170216866e-01	   9.9273763129471115e-01	   5.0675161908760946e-01	   4.8934255155537099e-01	   7.5300379688936736e-01	   9.5512830597002329e-01	   1.0612446517207152e-01	   9.0688653803507002e-01	
   9.5750683543429760e-01	   6.8921450314000776e-01	   6.2247508600122747e-01	   7.2243959236684230e-01	   6.8806099118051245e-02	   4.7946322494888782e-01	   5.2237535694477089e-04	   8.9848613783429954e-01	   7.4913146310351908e-01	   4.0218398522248466e-01	   2.5134985710203117e-02	   7.0433962448336762e-01	   1.8920684312237601e-01	   9.8797470123083198e-01	   6.2005505413347373e-01	   4.9506692380045914e-01	   9.0644326651000218e-01	   4.4252996220288365e-01	   4.0745573780262023e-01	   8.0511242070695399e-01	   5.1313756816795508e-02	   3.9536627395521018e-01	   4.4454216287347137e-01	   1.1756548462175631e-01	   5.4452193834624674e-01	   8.4294928899528865e-01	   4.9564765578210990e-02	   9.8524631245120298e-01	   9.7014463289803465e-01	   8.0062297914795022e-01	   7.3841876736066125e-02	   3.1175495224830829e-01	   7.4084362745116672e-01	   5.7677586024099037e-01	   5.3124286945858157e-01	   5.7507826770753878e-01	   6.4507232843539353e-01	   6.9530680870178296e-01	   4.3992312228015273e-01	   7.4655142713203615e-01	   9.2685957338550884e-01	   9.8986543515131642e-01	   2.0258498087192656e-01	   2.4513075518419669e-01	   6.2646450107333185e-01	   8.6396491206012438e-01	   3.5022585088912428e-02	   8.9456044475125540e-01	   1.1402843567807086e-01	   2.4022711912371297e-01	   3.6538397929025790e-01	   8.0848350896973165e-01	   4.0989417984712173e-01	   7.9017293502433439e-01	   5.9981713829048533e-01	   5.1138523206008180e-01	   5.6289536986340649e-02	   2.5032952652530338e-01	   2.9542010321961121e-01	   3.6293818661831001e-01	   2.8976075584223959e-01	   5.0726672481629564e-01	   1.1694625841182749e-01	   3.7839518150871509e-01	   9.6243376937739078e-01	   6.7545774214899057e-01	   6.8184386473736636e-01	   6.9101883055537705e-01	   3.4474885434586444e-01	   1.0288654806935937e-01	   4.4454492912698973e-01	   9.9407388621168413e-01	   5.7156184093168105e-01	   9.0910131375181591e-01	   7.1725574986070917e-01	   9.1967929638455514e-01	   8.2439670954824174e-01	   4.6767167215790784e-01	   6.9834612514257433e-01	   6.8646773390446958e-01	   5.3017319826341314e-01	   9.2087682353204958e-01	   2.8763629605333807e-01	   5.9070143850301715e-01	   7.8744360581466799e-01	   3.2502187997847398e-01	   9.8287431482116949e-01	   4.4107334543872811e-01	   8.5655328320537638e-01	   2.7907465951789567e-01	   1.5760323026504330e-01	   1.1128057110300671e-01	   7.8499850597658960e-01	   7.7602937583199594e-01	   4.2504973902358922e-01	   4.4467527011186703e-01	   5.1983850027178646e-01	   8.7879880730579052e-01	   2.5656149082223456e-01	   8.6898806650827420e-01	
   9.6488853519927653e-01	   7.4815159282370947e-01	   5.8704470453141677e-01	   1.4986544247796685e-01	   3.1959973518049611e-01	   6.3931696104010838e-01	   8.6543859101302456e-01	   1.1815519844671063e-01	   5.8318573145487618e-01	   6.2067194719957841e-01	   4.2111225376524131e-01	   7.2951304550464691e-01	   6.6712030004007494e-01	   8.6414752903120273e-01	   6.9538995191800357e-01	   7.0640722753756047e-01	   3.9268457597411155e-01	   3.9341150636757638e-01	   8.4448739648344817e-01	   6.7222657563178578e-02	   5.9266675520638656e-01	   9.9217530249530528e-01	   8.5397830812644959e-02	   1.4781741418160632e-01	   6.0644220824852690e-01	   8.9879855583218982e-01	   2.8319863384094557e-01	   6.0875870733440363e-01	   2.1516961280403346e-01	   7.3882324192106352e-01	   1.2050816640197837e-01	   5.5313771981667537e-02	   7.3763307342282591e-01	   9.4402919384166428e-01	   9.5589583861319205e-01	   9.9773949602068868e-03	   2.7896994040204626e-01	   9.6091727317549069e-01	   6.0154259351567596e-01	   4.9468522531949999e-02	   8.2956573926397104e-03	   3.4980804104437124e-01	   8.6851519820109180e-01	   6.4122231765892601e-02	   1.8127517060532850e-01	   2.7459843486898228e-01	   4.0547497229326923e-01	   3.9851716099057821e-01	   4.4254115165017927e-01	   7.0295161477754609e-02	   5.8509938922541249e-01	   7.9368602968986224e-01	   3.7118787714247770e-01	   2.8295787318657772e-01	   8.4262183147061898e-01	   2.1508488811185467e-01	   4.4350924743407227e-01	   3.0791825841883691e-01	   3.6612000203435624e-01	   6.8488286374945972e-02	   6.3188230054592553e-01	   1.1371644104455780e-01	   3.4080150789553365e-01	   3.4039373371939874e-01	   3.1373645671185824e-01	   2.5221419459482197e-01	   6.5075923745136244e-01	   6.4722677188231381e-01	   4.8806118424022493e-02	   2.3615096665197388e-01	   3.2658090315612687e-01	   3.4678626325474704e-01	   3.1622256085225053e-01	   4.5033662397414898e-01	   1.8463711793226911e-01	   2.9377581224414495e-01	   1.7306108240873819e-01	   7.2867171651441276e-01	   2.5710952834972478e-01	   9.5572601254266887e-01	   9.3030133822893291e-01	   9.1678006746486518e-02	   9.2437560273617658e-01	   3.0312313741616193e-01	   3.9373211459250113e-01	   1.9727174849075191e-01	   9.9201028267236491e-01	   2.7109941723511277e-01	   8.5337570415381903e-01	   4.7804777940958354e-01	   2.7660578207379682e-01	   2.3602245611617134e-01	   5.3664817379350715e-01	   7.3704574720165894e-03	   2.3970008117443742e-01	   8.2084836571442743e-01	   7.6007451779676083e-01	   6.0973179740690997e-01	   5.4124023656664355e-02	   5.8246866887050386e-01	
